,conv1 filters,conv2 filters,conv3 filters,accuracy,runtime,switch probability,temperature
91,44,106,196,51.041666666666664,5.729893922805786,0.9823577776994921,7.584982177744157
92,44,106,195,54.166666666666664,6.768810272216797,0.9863605935377645,7.562227231210925
93,45,106,195,57.291666666666664,6.257397890090942,0.9904041161031806,7.539540549517293
94,45,106,196,61.111111111111114,4.726695537567139,0.995405238475592,7.516921927868741
95,45,107,196,54.513888888888886,5.298051595687866,0.9866936213402588,7.494371162085135
96,45,107,197,53.125,6.348124742507935,0.9848270346780565,7.4718880485988795
97,45,106,197,51.736111111111114,6.066199541091919,0.9829528970751447,7.449472384453083
98,44,106,197,56.25,5.7394325733184814,0.9888758613876282,7.427123967299724
99,45,106,197,59.02777777777778,4.798582315444946,0.9925478162709505,7.404842595397825
100,45,105,197,55.90277777777778,5.63092565536499,0.9883456353927981,7.382628067611631
101,46,105,197,62.15277777777778,6.7055559158325195,0.996713150241251,7.3604801834087965
102,46,106,197,52.43055555555556,5.986224889755249,0.9836247078677859,7.33839874285857
103,45,106,197,59.72222222222222,7.195033550262451,0.993397679443168,7.316383546629994
104,44,106,197,59.72222222222222,5.713027238845825,0.9933778788066658,7.294434395990104
105,44,105,197,58.333333333333336,9.574100017547607,0.9914684258981525,7.272551092802133
106,43,105,197,60.416666666666664,5.992430925369263,0.9942870757137376,7.250733439523727
107,44,105,197,57.638888888888886,5.236774682998657,0.9904681437429788,7.228981239205156
108,44,105,196,48.95833333333333,5.983893632888794,0.9786175296886869,7.20729429548754
109,44,105,195,57.638888888888886,6.524860382080078,0.9904109705366302,7.185672412601078
110,44,104,195,58.68055555555556,5.998983860015869,0.991818998881503,7.164115395363274
111,44,104,194,58.333333333333336,7.740102052688599,0.9913139080657601,7.1426230491771845
112,43,104,194,54.513888888888886,4.996978044509888,0.9860012227711563,7.121195180029653
113,42,104,194,57.986111111111114,5.3410468101501465,0.9907785741127668,7.099831594489563
114,42,104,193,58.333333333333336,7.25744891166687,0.9912356074835303,7.078532099706095
115,42,104,194,53.81944444444444,4.594800233840942,0.9849086476217542,7.057296503406977
116,42,103,194,60.416666666666664,7.209355115890503,0.9941133396885716,7.036124613896756
117,43,103,194,61.111111111111114,5.522906303405762,0.9950773059896332,7.015016240055066
118,43,102,194,45.83333333333333,6.545147657394409,0.9736256645580147,6.9939711913349
119,44,102,194,56.59722222222222,6.096907377243042,0.9886463798888736,6.972989277760895
120,44,102,195,47.91666666666667,6.126157760620117,0.976381631713076,6.952070309927612
121,44,103,195,58.333333333333336,7.9887354373931885,0.9910501626499544,6.931214098997829
122,43,103,195,56.25,6.189002752304077,0.9880490806704835,6.910420456700836
123,43,103,196,59.375,4.779576539993286,0.9924914045829988,6.889689195330733
124,44,103,196,51.388888888888886,7.370652914047241,0.9810312143954898,6.86902012774474
125,44,104,196,62.5,5.0808937549591064,0.9969716536382116,6.848413067361506
126,45,104,196,61.111111111111114,6.99640679359436,0.9949427191854823,6.827867828159421
127,45,103,196,50.69444444444444,8.52695608139038,0.9798640190927066,6.807384224674943
128,45,104,196,52.43055555555556,5.696491003036499,0.9823060631793911,6.786962072000919
129,45,105,196,50.0,8.483096361160278,0.9787419300239103,6.766601185784916
130,46,105,196,52.43055555555556,5.423928737640381,0.9822003746740863,6.7463013822275615
131,46,105,197,60.416666666666664,6.7885050773620605,0.9938428099371753,6.726062478080879
132,46,105,196,53.125,6.29007887840271,0.9831085649939068,6.705884290646636
133,46,105,197,58.333333333333336,5.0570127964019775,0.9907231254445792,6.685766637774696
134,46,106,197,54.861111111111114,8.029244899749756,0.985563547957882,6.665709337861372
135,47,106,197,42.36111111111111,5.506746768951416,0.9672114701089998,6.6457122098477885
136,47,106,196,57.291666666666664,4.291307210922241,0.9890879859033359,6.625775073218245
137,47,107,196,54.166666666666664,6.447245359420776,0.9844015054534716,6.60589774799859
138,47,106,196,39.58333333333333,3.311469793319702,0.9628622021536095,6.586080054754594
139,47,106,195,50.69444444444444,4.930249214172363,0.9791325543642716,6.56632181459033
140,47,105,195,62.84722222222222,6.1292524337768555,0.9973595293152028,6.546622849146559
141,47,106,195,54.166666666666664,5.6394875049591064,0.9842144075706272,6.526982980599119
142,48,106,195,52.77777777777778,5.154023170471191,0.9820752849730362,6.507402031657321
143,48,106,196,55.90277777777778,5.150128126144409,0.9867490668045001,6.4878798255623495
144,48,106,195,54.166666666666664,6.88546347618103,0.984072624825903,6.468416186085663
145,49,106,195,35.76388888888889,3.905306339263916,0.9564238586994517,6.449010937527405
146,50,106,195,57.986111111111114,6.570290565490723,0.9898223264632078,6.429663904714823
147,50,106,194,55.90277777777778,7.790469169616699,0.9865899348540934,6.410374913000679
148,50,107,194,61.458333333333336,6.684139251708984,0.9951369532078511,6.391143788261677
149,49,107,194,54.513888888888886,6.38737416267395,0.9843681567411108,6.371970356896892
150,49,106,194,50.34722222222222,4.425913095474243,0.9779059567176385,6.352854445826201
151,49,106,195,53.125,6.089052438735962,0.9821251726760226,6.333795882488722
152,48,106,195,49.30555555555556,5.473011016845703,0.9761675420554057,6.314794494841256
153,48,105,195,51.736111111111114,7.757699728012085,0.9798609156010765,6.2958501113567324
154,48,105,196,57.291666666666664,4.765254735946655,0.9884851066644129,6.276962561022662
155,48,104,196,59.02777777777778,4.826800584793091,0.9911883453546496,6.258131673339594
156,48,104,197,55.208333333333336,9.247482776641846,0.9851311402694447,6.239357278319575
157,48,104,196,57.638888888888886,6.171851873397827,0.9889316462237621,6.220639206484616
158,49,104,196,53.125,6.177344083786011,0.9817487440431517,6.201977288865162
159,49,105,196,62.15277777777778,5.277604103088379,0.9960886682049516,6.183371356998567
160,49,104,196,58.333333333333336,5.842889308929443,0.9899431571172876,6.164821242927571
161,49,105,196,61.111111111111114,5.476899862289429,0.9943835156097336,6.146326779198788
162,49,105,195,56.94444444444444,5.268577337265015,0.9876485326944061,6.127887798861192
163,49,104,195,61.80555555555556,5.11912202835083,0.9954772484034453,6.109504135464608
164,49,103,195,54.513888888888886,6.272077560424805,0.9836534718332625,6.091175623058214
165,48,103,195,59.375,6.352154016494751,0.991485831728947,6.072902096189039
166,47,103,195,61.111111111111114,8.073821544647217,0.9942987475714038,6.054683389900472
167,48,103,195,56.59722222222222,7.305323362350464,0.9868966333865963,6.03651933973077
168,47,103,195,59.375,6.98819899559021,0.9914090742237497,6.018409781711577
169,47,103,196,50.34722222222222,5.342426538467407,0.9766232959360933,6.000354552366443
170,46,103,196,64.23611111111111,8.999497413635254,0.9994214978879798,5.982353488709344
171,47,103,196,29.86111111111111,3.6297855377197266,0.9436111886460328,5.964406428243215
172,47,103,197,53.81944444444444,4.943019390106201,0.9821149960172867,5.946513208958486
173,47,104,197,60.416666666666664,6.222586631774902,0.9930175838636922,5.92867366933161
174,47,104,198,57.638888888888886,7.492070198059082,0.9883550151039718,5.910887648323616
175,47,105,198,57.986111111111114,8.048827886581421,0.9889009181807281,5.893154985378645
176,48,105,198,55.55555555555556,6.697368144989014,0.9847976493486644,5.875475520422509
177,48,106,198,56.59722222222222,7.69273567199707,0.9864996774729375,5.857849093861242
178,49,106,198,52.083333333333336,7.792511701583862,0.978887172852069,5.840275546579658
179,49,107,198,60.416666666666664,5.761591672897339,0.9928910226006428,5.822754719939919
180,49,107,197,48.95833333333333,5.039686441421509,0.9735224651038821,5.8052864557801
181,49,107,198,40.27777777777778,5.4000725746154785,0.9589963891048673,5.787870596412759
182,49,108,198,61.80555555555556,5.415142774581909,0.99521218956802,5.770506984623521
183,49,108,197,54.861111111111114,4.9216086864471436,0.9832930110520735,5.75319546366965
184,50,108,197,50.69444444444444,5.238662242889404,0.9761478939815741,5.735935877278641
185,49,108,197,56.59722222222222,6.476079702377319,0.9861735324207247,5.718728069646805
186,48,108,197,61.80555555555556,8.482982635498047,0.9951544428144962,5.701571885437865
187,48,108,198,53.47222222222222,6.659712791442871,0.9807008564802747,5.684467169781551
188,48,108,199,57.638888888888886,8.481121063232422,0.9878577922039034,5.6674137682722066
189,49,108,199,61.111111111111114,4.883455038070679,0.9938920863744602,5.65041152696739
190,50,108,199,59.375,5.807082653045654,0.9908247343046513,5.633460292386488
191,50,109,199,53.125,6.612020969390869,0.9798656796562513,5.616559911509328
192,49,109,199,59.02777777777778,6.6239173412323,0.9901573740114896,5.5997102317748
193,48,109,199,60.416666666666664,4.173218727111816,0.9925867534602048,5.582911101079476
194,48,108,199,55.90277777777778,5.876210927963257,0.9845718134185302,5.566162367776237
195,48,109,199,58.333333333333336,5.95061469078064,0.9888342428790289,5.549463880672908
196,48,110,199,56.94444444444444,8.035572052001953,0.9863292122486623,5.53281548903089
197,48,110,200,52.43055555555556,5.745664596557617,0.9782745650181567,5.516217042563797
198,49,110,200,60.06944444444444,7.424196481704712,0.991850446276327,5.4996683914361055
199,49,110,199,61.458333333333336,8.666924953460693,0.9943339521690007,5.483169386261797
200,49,110,200,57.638888888888886,5.127586841583252,0.9874148448408825,5.466719878103012
201,49,111,200,52.083333333333336,6.710820198059082,0.9773938062915468,5.450319718468703
202,48,111,200,57.638888888888886,5.339193820953369,0.9873394749432894,5.433968759313297
203,48,112,200,57.986111111111114,8.545294761657715,0.9879326940964344,5.417666853035357
204,49,112,200,56.94444444444444,4.657444477081299,0.9859989783385932,5.40141385247625
205,49,112,199,56.59722222222222,9.247038841247559,0.9853235412045384,5.385209610918822
206,49,111,199,55.90277777777778,6.804350852966309,0.9840099670309319,5.369053982086065
207,50,111,199,53.81944444444444,4.5969884395599365,0.9801516076196064,5.352946820139807
208,50,112,199,58.333333333333336,5.263705015182495,0.9883920859146677,5.336887979679387
209,49,112,199,60.763888888888886,6.777027368545532,0.9928688596839063,5.320877315740349
210,49,111,199,55.55555555555556,4.208049058914185,0.9831764148799612,5.304914683793128
211,49,110,199,52.083333333333336,7.672359943389893,0.9767123854766916,5.288999939741749
212,50,110,199,63.888888888888886,6.244637966156006,0.9986878639632072,5.273132939922523
213,51,110,199,57.638888888888886,6.926934003829956,0.9869168533749865,5.257313541102755
214,52,110,199,60.763888888888886,7.03575325012207,0.9927613146941334,5.241541600479447
215,52,110,200,55.55555555555556,4.869006872177124,0.9829239604433598,5.225816975678009
216,52,109,200,53.47222222222222,6.304731845855713,0.9789624820386948,5.210139524750975
217,52,110,200,58.68055555555556,5.379304647445679,0.9887345315988454,5.194509106176722
218,52,110,201,51.388888888888886,7.406927108764648,0.9749191316478097,5.178925578858191
219,52,110,200,56.94444444444444,6.509464502334595,0.9853582984904304,5.1633888021216165
220,52,110,199,55.55555555555556,5.2183287143707275,0.9826677511717579,5.147898635715252
221,51,110,199,59.72222222222222,8.834264755249023,0.990601540503934,5.132454939808106
222,51,109,199,59.375,4.5438103675842285,0.9899034752542271,5.1170575749886815
223,51,109,198,51.041666666666664,9.060659885406494,0.9738833209132391,5.101706402263716
224,51,110,198,54.513888888888886,7.194850444793701,0.9804561025694302,5.086401283056925
225,50,110,198,60.763888888888886,8.059844255447388,0.9925189938642236,5.071142079207754
226,49,110,198,61.80555555555556,5.4045116901397705,0.9945373570608369,5.055928652970131
227,49,110,197,62.84722222222222,6.7361719608306885,0.9965720762714907,5.040760867011221
228,49,109,197,61.111111111111114,6.531405925750732,0.9931353799787622,5.025638584410187
229,49,109,196,54.861111111111114,7.790585517883301,0.9808406709980196,5.0105616686569565
230,49,108,196,56.59722222222222,3.9446914196014404,0.9841877919356027,4.995529983650986
231,48,108,196,55.55555555555556,4.697432994842529,0.982090602421869,4.9805433937000325
232,49,108,196,53.47222222222222,9.896246433258057,0.97793797242213,4.965601763518932
233,48,108,196,56.94444444444444,9.496196746826172,0.9847341117102171,4.950704958228375
234,47,108,196,47.22222222222222,5.013720989227295,0.9655397983491502,4.93585284335369
235,48,108,196,39.23611111111111,4.01381254196167,0.9499430174715121,4.921045284823629
236,48,109,196,51.736111111111114,6.1486310958862305,0.9742311396815784,4.906282148969158
237,49,109,196,47.56944444444444,6.104280948638916,0.9659166203228023,4.8915633025222505
238,49,109,197,58.68055555555556,4.7260425090789795,0.9880052550505044,4.8768886126146835
239,49,110,197,53.47222222222222,6.91358494758606,0.9774743807612797,4.86225794677684
240,48,110,197,58.68055555555556,6.041311502456665,0.9879333993512904,4.847671172936509
241,48,110,198,53.81944444444444,5.947049617767334,0.9780404526616446,4.833128159417699
242,47,110,198,57.291666666666664,5.890811204910278,0.985026388976494,4.818628774939445
243,47,109,198,59.375,6.32657790184021,0.9892494588388654,4.804172888614627
244,46,109,198,60.416666666666664,5.903432846069336,0.991364486449344,4.789760369948783
245,47,109,198,49.30555555555556,4.664388179779053,0.968606587832006,4.775391088838937
246,47,109,197,55.90277777777778,6.311695575714111,0.9819865324572258,4.76106491557242
247,47,109,198,59.375,6.734583854675293,0.9891201886015261,4.746781720825703
248,47,108,198,52.083333333333336,6.72521185874939,0.9740100750846723,4.732541375663225
249,47,107,198,54.861111111111114,9.655463695526123,0.9796662335742937,4.718343751536236
250,47,108,198,58.68055555555556,6.007190704345703,0.9875676532047238,4.7041887202816275
251,48,108,198,55.208333333333336,6.312114953994751,0.9802682234153766,4.690076154120782
252,49,108,198,56.94444444444444,4.218431711196899,0.9838445765120236,4.67600592565842
253,49,109,198,57.291666666666664,7.73039436340332,0.9845271610451156,4.661977907881445
254,49,108,198,61.111111111111114,6.26573371887207,0.9925797079099963,4.647991974157801
255,50,108,198,52.43055555555556,6.4553892612457275,0.9741925579088097,4.634047998235327
256,50,108,199,57.986111111111114,6.380090951919556,0.9858644453140192,4.620145854240621
257,49,108,199,46.875,7.59433388710022,0.962396726430993,4.606285416677899
258,49,107,199,55.208333333333336,5.558188438415527,0.9798530916257919,4.592466560427865
259,49,108,199,55.55555555555556,5.67902135848999,0.9805341571187638,4.578689160746581
260,49,108,200,58.68055555555556,5.919480800628662,0.9871908930970269,4.564953093264341
261,49,107,200,53.81944444444444,8.069621086120605,0.9766964146364372,4.551258233984548
262,49,107,199,54.861111111111114,6.302341461181641,0.9788649291667652,4.537604459282594
263,49,107,200,57.986111111111114,6.798328638076782,0.9855661828590431,4.523991645904746
264,49,106,200,61.111111111111114,7.011286497116089,0.9923542489909163,4.510419670967032
265,49,106,199,60.763888888888886,7.944951295852661,0.9915677062096614,4.496888411954131
266,49,105,199,52.77777777777778,5.445228815078735,0.9740888860620979,4.483397746718268
267,50,105,199,54.166666666666664,4.780337333679199,0.9770339611138988,4.469947553478113
268,50,104,199,60.416666666666664,5.30998420715332,0.9907217993004522,4.4565377108176785
269,50,104,200,55.90277777777778,8.573376893997192,0.9807102254283478,4.443168097685225
270,49,104,200,57.986111111111114,7.498854637145996,0.9852616741818713,4.429838593392169
271,50,104,200,56.94444444444444,5.069085597991943,0.9829036599431231,4.416549077611993
272,50,104,199,56.25,4.661707639694214,0.9813084675658781,4.403299430379157
273,49,104,199,56.25,5.444287061691284,0.9812527547631028,4.3900895320880196
274,49,105,199,60.763888888888886,5.224032878875732,0.9913375852060377,4.3769192634917555
275,48,105,199,52.43055555555556,6.561125993728638,0.9726163239550407,4.36378850570128
276,48,104,199,54.861111111111114,5.068835973739624,0.9779670352493269,4.3506971401841765
277,49,104,199,55.208333333333336,5.659670352935791,0.9786822345872466,4.337645048763624
278,49,104,198,56.59722222222222,4.608534336090088,0.9817572823183811,4.324632113617333
279,49,103,198,52.083333333333336,4.6692140102386475,0.9715095377066649,4.311658217276481
280,49,104,198,56.94444444444444,6.268564462661743,0.9824391963774743,4.298723242624652
281,49,104,197,60.763888888888886,4.9578704833984375,0.9911542884659384,4.285827072896778
282,48,104,197,52.77777777777778,6.2659173011779785,0.9728303483225365,4.272969591678088
283,48,103,197,55.90277777777778,5.605670213699341,0.9798899184612437,4.2601506829030535
284,47,103,197,57.986111111111114,6.626484155654907,0.9846334004403857,4.247370230854345
285,47,103,196,37.5,3.5830349922180176,0.9382255072899605,4.234628120161782
286,47,104,196,59.02777777777778,5.856505870819092,0.9869663365589573,4.221924235801296
287,47,104,195,34.375,3.4657015800476074,0.9309487026635421,4.209258463093892
288,47,104,196,62.15277777777778,6.181090593338013,0.9942423310999406,4.1966306877046105
289,47,104,195,39.58333333333333,5.596412897109985,0.9421680729918946,4.184040795641496
290,47,103,195,55.55555555555556,6.569053888320923,0.9786544153657961,4.171488673254571
291,47,103,194,59.72222222222222,6.878030061721802,0.9884144546771796,4.158974207234808
292,46,103,194,56.59722222222222,8.415642499923706,0.9809810688327667,4.146497284613103
293,46,103,195,59.72222222222222,5.977660179138184,0.9883450358425135,4.134057792759264
294,46,103,194,45.48611111111111,5.497082948684692,0.9548558805548627,4.121655619380986
295,46,103,193,59.375,5.624188184738159,0.9874429976339902,4.109290652522843
296,46,102,193,58.68055555555556,5.56131649017334,0.9857382078634078,4.096962780565275
297,47,102,193,52.43055555555556,8.422452449798584,0.9707727305001972,4.08467189222358
298,47,103,193,65.27777777777779,5.7092061042785645,-1,4.072417876546909
299,47,104,193,52.43055555555556,7.28644585609436,0.9689454969224364,4.060200622917268
300,47,104,194,55.208333333333336,5.744874000549316,0.9755046405768676,4.048020021048516
301,46,104,194,56.94444444444444,4.897451400756836,0.9796242531992264,4.03587596098537
302,46,104,195,60.416666666666664,6.0940001010894775,0.9880274990791365,4.0237683331024146
303,46,105,195,51.388888888888886,7.045555114746094,0.9660718017202783,4.011697028103107
304,46,105,196,53.81944444444444,7.071142196655273,0.9718417369969572,3.999661937018798
305,46,105,195,49.65277777777778,5.798653602600098,0.9616874264205187,3.9876629512077413
306,46,105,196,52.77777777777778,6.766414403915405,0.9691395321951066,3.9756999623541183
307,46,104,196,57.291666666666664,8.248014688491821,0.9801130974988658,3.963772862467056
308,45,104,196,61.80555555555556,6.911005020141602,0.9912783640574702,3.951881543879655
309,44,104,196,54.861111111111114,8.819559574127197,0.9739856073635236,3.940025899248016
310,44,105,196,30.90277777777778,3.409609317779541,0.9164519696111492,3.928205821550272
311,44,105,195,59.375,8.667579412460327,0.9850856857744371,3.916421204085621
312,43,105,195,59.02777777777778,6.035998582839966,0.9841682144014969,3.904671940473364
313,43,105,194,57.638888888888886,4.342550992965698,0.9806266637590185,3.892957924651944
314,43,105,193,50.0,4.095524072647095,0.9615154439948939,3.881279050877988
315,42,105,193,52.43055555555556,5.712080001831055,0.9674413405593714,3.869635213725354
316,41,105,193,58.333333333333336,7.096510648727417,0.9822140778726733,3.858026308084178
317,40,105,193,60.763888888888886,5.203564882278442,0.988368183689379,3.8464522291599255
318,40,105,192,60.06944444444444,7.4398322105407715,0.986550645574202,3.8349128724724455
319,40,105,191,68.05555555555556,5.950178384780884,-1,3.823408133855028
320,40,104,191,53.125,4.563756227493286,0.9617022535847913,3.811937909453463
321,40,103,191,61.111111111111114,7.474444389343262,0.9819473156310684,3.800502095725103
322,40,103,190,58.333333333333336,6.92455792427063,0.9747430168008003,3.7891005894379273
323,40,102,190,48.26388888888889,8.145889520645142,0.949107554810972,3.7777332876696135
324,40,103,190,47.22222222222222,6.309180498123169,0.9463453545784735,3.7664000878066046
325,40,104,190,55.90277777777778,7.07684326171875,0.9682487075812897,3.755100887543185
326,41,104,190,56.59722222222222,6.887173414230347,0.969946804969035,3.7438355848805553
327,41,104,189,52.083333333333336,4.568682909011841,0.9582345256001542,3.7326040781259135
328,40,104,189,60.06944444444444,5.947481393814087,0.9788317126946053,3.721406265891536
329,39,104,189,55.90277777777778,5.385524749755859,0.9678710509440804,3.7102420470938613
330,39,104,188,48.26388888888889,5.34042501449585,0.9480544608651835,3.69911132095258
331,39,104,187,56.94444444444444,6.822306156158447,0.9704093904810205,3.688013986989722
332,39,103,187,60.416666666666664,7.255064964294434,0.9795002916806367,3.676949945028753
333,38,103,187,55.208333333333336,7.5544469356536865,0.9656634616972501,3.665919095193667
334,39,103,187,60.06944444444444,4.673337697982788,0.9784508292364636,3.654921337908086
335,39,103,188,56.25,7.272867202758789,0.9682156508003683,3.6439565738943616
336,39,102,188,59.02777777777778,6.608603239059448,0.9755297151077557,3.6330247041726786
337,38,102,188,55.55555555555556,7.38593053817749,0.9661785839410711,3.6221256300601605
338,38,102,189,60.06944444444444,6.056058168411255,0.9781931496081885,3.61125925316998
339,38,101,189,57.638888888888886,5.190037488937378,0.971567074338504,3.60042547541047
340,38,101,190,57.291666666666664,7.3845741748809814,0.9705463117836491,3.5896241989842386
341,38,101,189,55.55555555555556,4.588657379150391,0.9657767426685907,3.578855326387286
342,38,101,188,58.333333333333336,9.044663429260254,0.9731999384498545,3.568118760408124
343,39,101,188,50.69444444444444,4.961010217666626,0.9525085428924518,3.5574144041268996
